% This file contains ocean volume transports from the MOVE project.
% MOVE is a contribution to the international OceanSITES project
% (http://www.oceansites.org).
%
% Creation date: 18-Feb-2016 15:37:02
%
% For information on what MOVE is, and how the transports
% are computed initially, see the following reference:
% http://dx.doi.org/10.1016/j.dsr.2005.12.007
% (Kanzow et al., Deep-Sea Research Part I, 2006)
%
% For a more recent study with MOVE data, see:
% http://dx.doi.org/10.1029/2011GL049801
% (Send et al., Geophysical Research Letters, 2011)
%
% The transports are composed as the sum of two components:
% the 'boundary' component and the 'internal' component.
% The Kanzow et al. (2006) paper describes what this means.
% The version presented here is understood as representing
% the layer 1200-4950 dbar, with the internal transport
% referenced to zero flow at 4950 dbar. This is identical
% to what is used by Send et al. (2011), their figure 2.
%
% REQUIREMENTS FOR USE:
% If you use these data, you must acknowledge the MOVE project,
% e.g. by including the exemplar citation below in your work.
% These data are research data and come with no warranties
% or claims of being suitable for any particular use.
% You must assume all responsibility arising out of your use of these data.
% Please inform the principal investigators of the MOVE project about your
% use of the data.
%
% Exemplar citation:
%   "This work uses data from the MOVE project (see
%    Kanzow et al., 2006, DOI:10.1016/j.dsr.2005.12.007).
%    MOVE is a contribution to the international OceanSITES
%    project."
%
% Year,Month,Day,Volume Transport [Sv]
  2014,    8, 26,   -29.039
  2014,    8, 27,   -29.080
  2014,    8, 28,   -29.137
  2014,    8, 29,   -29.205
  2014,    8, 30,   -29.263
  2014,    8, 31,   -29.325
  2014,    9,  1,   -29.378
  2014,    9,  2,   -29.447
  2014,    9,  3,   -29.489
  2014,    9,  4,   -29.535
  2014,    9,  5,   -29.575
  2014,    9,  6,   -29.615
  2014,    9,  7,   -29.649
  2014,    9,  8,   -29.692
  2014,    9,  9,   -29.746
  2014,    9, 10,   -29.803
  2014,    9, 11,   -29.854
  2014,    9, 12,   -29.878
  2014,    9, 13,   -29.899
  2014,    9, 14,   -29.918
  2014,    9, 15,   -29.920
  2014,    9, 16,   -29.936
  2014,    9, 17,   -29.953
  2014,    9, 18,   -29.956
  2014,    9, 19,   -29.988
  2014,    9, 20,   -29.990
  2014,    9, 21,   -29.973
  2014,    9, 22,   -29.964
  2014,    9, 23,   -29.963
  2014,    9, 24,   -29.961
  2014,    9, 25,   -29.962
  2014,    9, 26,   -29.947
  2014,    9, 27,   -29.942
  2014,    9, 28,   -29.955
  2014,    9, 29,   -29.976
  2014,    9, 30,   -29.987
  2014,   10,  1,   -30.006
  2014,   10,  2,   -30.014
  2014,   10,  3,   -30.012
  2014,   10,  4,   -30.038
  2014,   10,  5,   -30.104
  2014,   10,  6,   -30.186
  2014,   10,  7,   -30.260
  2014,   10,  8,   -30.330
  2014,   10,  9,   -30.416
  2014,   10, 10,   -30.504
  2014,   10, 11,   -30.565
  2014,   10, 12,   -30.626
  2014,   10, 13,   -30.674
  2014,   10, 14,   -30.712
  2014,   10, 15,   -30.782
  2014,   10, 16,   -30.862
  2014,   10, 17,   -30.919
  2014,   10, 18,   -30.989
  2014,   10, 19,   -31.053
  2014,   10, 20,   -31.109
  2014,   10, 21,   -31.160
  2014,   10, 22,   -31.191
  2014,   10, 23,   -31.234
  2014,   10, 24,   -31.284
  2014,   10, 25,   -31.318
  2014,   10, 26,   -31.328
  2014,   10, 27,   -31.354
  2014,   10, 28,   -31.371
  2014,   10, 29,   -31.412
  2014,   10, 30,   -31.483
  2014,   10, 31,   -31.559
  2014,   11,  1,   -31.622
  2014,   11,  2,   -31.701
  2014,   11,  3,   -31.787
  2014,   11,  4,   -31.865
  2014,   11,  5,   -31.931
  2014,   11,  6,   -32.004
  2014,   11,  7,   -32.059
  2014,   11,  8,   -32.145
  2014,   11,  9,   -32.252
  2014,   11, 10,   -32.373
  2014,   11, 11,   -32.489
  2014,   11, 12,   -32.593
  2014,   11, 13,   -32.679
  2014,   11, 14,   -32.723
  2014,   11, 15,   -32.742
  2014,   11, 16,   -32.779
  2014,   11, 17,   -32.803
  2014,   11, 18,   -32.808
  2014,   11, 19,   -32.807
  2014,   11, 20,   -32.764
  2014,   11, 21,   -32.733
  2014,   11, 22,   -32.722
  2014,   11, 23,   -32.728
  2014,   11, 24,   -32.756
  2014,   11, 25,   -32.777
  2014,   11, 26,   -32.800
  2014,   11, 27,   -32.829
  2014,   11, 28,   -32.858
  2014,   11, 29,   -32.856
  2014,   11, 30,   -32.865
  2014,   12,  1,   -32.874
  2014,   12,  2,   -32.866
  2014,   12,  3,   -32.865
  2014,   12,  4,   -32.868
  2014,   12,  5,   -32.868
  2014,   12,  6,   -32.879
  2014,   12,  7,   -32.878
  2014,   12,  8,   -32.848
  2014,   12,  9,   -32.811
  2014,   12, 10,   -32.744
  2014,   12, 11,   -32.695
  2014,   12, 12,   -32.676
  2014,   12, 13,   -32.649
  2014,   12, 14,   -32.596
  2014,   12, 15,   -32.565
  2014,   12, 16,   -32.545
  2014,   12, 17,   -32.541
  2014,   12, 18,   -32.513
  2014,   12, 19,   -32.459
  2014,   12, 20,   -32.391
  2014,   12, 21,   -32.328
  2014,   12, 22,   -32.290
  2014,   12, 23,   -32.264
  2014,   12, 24,   -32.226
  2014,   12, 25,   -32.158
  2014,   12, 26,   -32.074
  2014,   12, 27,   -31.990
  2014,   12, 28,   -31.894
  2014,   12, 29,   -31.795
  2014,   12, 30,   -31.735
  2014,   12, 31,   -31.680
  2015,    1,  1,   -31.601
  2015,    1,  2,   -31.521
  2015,    1,  3,   -31.424
  2015,    1,  4,   -31.330
  2015,    1,  5,   -31.240
  2015,    1,  6,   -31.142
  2015,    1,  7,   -31.043
  2015,    1,  8,   -30.930
  2015,    1,  9,   -30.817
  2015,    1, 10,   -30.688
  2015,    1, 11,   -30.586
  2015,    1, 12,   -30.502
  2015,    1, 13,   -30.431
  2015,    1, 14,   -30.370
  2015,    1, 15,   -30.294
  2015,    1, 16,   -30.248
  2015,    1, 17,   -30.207
  2015,    1, 18,   -30.138
  2015,    1, 19,   -30.095
  2015,    1, 20,   -30.069
  2015,    1, 21,   -30.046
  2015,    1, 22,   -30.014
  2015,    1, 23,   -29.986
  2015,    1, 24,   -29.957
  2015,    1, 25,   -29.932
  2015,    1, 26,   -29.893
  2015,    1, 27,   -29.809
  2015,    1, 28,   -29.713
  2015,    1, 29,   -29.639
  2015,    1, 30,   -29.565
  2015,    1, 31,   -29.488
  2015,    2,  1,   -29.421
  2015,    2,  2,   -29.347
  2015,    2,  3,   -29.274
  2015,    2,  4,   -29.191
  2015,    2,  5,   -29.097
  2015,    2,  6,   -29.013
  2015,    2,  7,   -28.928
  2015,    2,  8,   -28.844
  2015,    2,  9,   -28.740
  2015,    2, 10,   -28.624
  2015,    2, 11,   -28.514
  2015,    2, 12,   -28.397
  2015,    2, 13,   -28.264
  2015,    2, 14,   -28.155
  2015,    2, 15,   -28.060
  2015,    2, 16,   -27.934
  2015,    2, 17,   -27.817
  2015,    2, 18,   -27.722
  2015,    2, 19,   -27.639
  2015,    2, 20,   -27.576
  2015,    2, 21,   -27.501
  2015,    2, 22,   -27.427
  2015,    2, 23,   -27.365
  2015,    2, 24,   -27.308
  2015,    2, 25,   -27.234
  2015,    2, 26,   -27.161
  2015,    2, 27,   -27.077
  2015,    2, 28,   -26.994
  2015,    3,  1,   -26.918
  2015,    3,  2,   -26.832
  2015,    3,  3,   -26.733
  2015,    3,  4,   -26.627
  2015,    3,  5,   -26.540
  2015,    3,  6,   -26.458
  2015,    3,  7,   -26.373
  2015,    3,  8,   -26.324
  2015,    3,  9,   -26.263
  2015,    3, 10,   -26.202
  2015,    3, 11,   -26.131
  2015,    3, 12,   -26.039
  2015,    3, 13,   -25.932
  2015,    3, 14,   -25.827
  2015,    3, 15,   -25.755
  2015,    3, 16,   -25.702
  2015,    3, 17,   -25.655
  2015,    3, 18,   -25.607
  2015,    3, 19,   -25.580
  2015,    3, 20,   -25.574
  2015,    3, 21,   -25.574
  2015,    3, 22,   -25.576
  2015,    3, 23,   -25.564
  2015,    3, 24,   -25.544
  2015,    3, 25,   -25.524
  2015,    3, 26,   -25.499
  2015,    3, 27,   -25.457
  2015,    3, 28,   -25.396
  2015,    3, 29,   -25.321
  2015,    3, 30,   -25.259
  2015,    3, 31,   -25.164
  2015,    4,  1,   -25.064
  2015,    4,  2,   -24.991
  2015,    4,  3,   -24.915
  2015,    4,  4,   -24.832
  2015,    4,  5,   -24.750
  2015,    4,  6,   -24.648
  2015,    4,  7,   -24.564
  2015,    4,  8,   -24.504
  2015,    4,  9,   -24.438
  2015,    4, 10,   -24.365
  2015,    4, 11,   -24.279
  2015,    4, 12,   -24.194
  2015,    4, 13,   -24.100
  2015,    4, 14,   -24.000
  2015,    4, 15,   -23.899
  2015,    4, 16,   -23.811
  2015,    4, 17,   -23.717
  2015,    4, 18,   -23.630
  2015,    4, 19,   -23.552
  2015,    4, 20,   -23.484
  2015,    4, 21,   -23.419
  2015,    4, 22,   -23.355
  2015,    4, 23,   -23.270
  2015,    4, 24,   -23.216
  2015,    4, 25,   -23.191
  2015,    4, 26,   -23.157
  2015,    4, 27,   -23.113
  2015,    4, 28,   -23.085
  2015,    4, 29,   -23.044
  2015,    4, 30,   -22.939
  2015,    5,  1,   -22.823
  2015,    5,  2,   -22.744
  2015,    5,  3,   -22.671
  2015,    5,  4,   -22.633
  2015,    5,  5,   -22.604
  2015,    5,  6,   -22.543
  2015,    5,  7,   -22.473
  2015,    5,  8,   -22.379
  2015,    5,  9,   -22.327
  2015,    5, 10,   -22.302
  2015,    5, 11,   -22.294
  2015,    5, 12,   -22.283
  2015,    5, 13,   -22.279
  2015,    5, 14,   -22.256
  2015,    5, 15,   -22.220
  2015,    5, 16,   -22.200
  2015,    5, 17,   -22.177
  2015,    5, 18,   -22.164
  2015,    5, 19,   -22.151
  2015,    5, 20,   -22.154
  2015,    5, 21,   -22.158
  2015,    5, 22,   -22.147
  2015,    5, 23,   -22.139
  2015,    5, 24,   -22.130
  2015,    5, 25,   -22.115
  2015,    5, 26,   -22.113
  2015,    5, 27,   -22.113
  2015,    5, 28,   -22.148
  2015,    5, 29,   -22.207
  2015,    5, 30,   -22.259
  2015,    5, 31,   -22.310
  2015,    6,  1,   -22.360
  2015,    6,  2,   -22.406
  2015,    6,  3,   -22.449
  2015,    6,  4,   -22.489
  2015,    6,  5,   -22.550
  2015,    6,  6,   -22.631
  2015,    6,  7,   -22.720
  2015,    6,  8,   -22.803
  2015,    6,  9,   -22.889
  2015,    6, 10,   -22.997
  2015,    6, 11,   -23.117
  2015,    6, 12,   -23.216
  2015,    6, 13,   -23.311
  2015,    6, 14,   -23.371
  2015,    6, 15,   -23.418
  2015,    6, 16,   -23.471
  2015,    6, 17,   -23.565
  2015,    6, 18,   -23.668
  2015,    6, 19,   -23.776
  2015,    6, 20,   -23.857
  2015,    6, 21,   -23.927
  2015,    6, 22,   -24.016
  2015,    6, 23,   -24.070
  2015,    6, 24,   -24.136
  2015,    6, 25,   -24.230
  2015,    6, 26,   -24.322
  2015,    6, 27,   -24.412
  2015,    6, 28,   -24.513
  2015,    6, 29,   -24.592
  2015,    6, 30,   -24.668
  2015,    7,  1,   -24.744
  2015,    7,  2,   -24.821
  2015,    7,  3,   -24.899
  2015,    7,  4,   -24.958
  2015,    7,  5,   -25.015
  2015,    7,  6,   -25.067
  2015,    7,  7,   -25.106
  2015,    7,  8,   -25.132
  2015,    7,  9,   -25.166
  2015,    7, 10,   -25.210
  2015,    7, 11,   -25.274
  2015,    7, 12,   -25.323
  2015,    7, 13,   -25.367
  2015,    7, 14,   -25.425
  2015,    7, 15,   -25.461
  2015,    7, 16,   -25.482
  2015,    7, 17,   -25.498
  2015,    7, 18,   -25.510
  2015,    7, 19,   -25.528
  2015,    7, 20,   -25.554
  2015,    7, 21,   -25.589
  2015,    7, 22,   -25.628
  2015,    7, 23,   -25.687
  2015,    7, 24,   -25.744
  2015,    7, 25,   -25.765
  2015,    7, 26,   -25.776
  2015,    7, 27,   -25.796
  2015,    7, 28,   -25.816
  2015,    7, 29,   -25.859
  2015,    7, 30,   -25.942
  2015,    7, 31,   -26.038
  2015,    8,  1,   -26.107
  2015,    8,  2,   -26.179
  2015,    8,  3,   -26.259
  2015,    8,  4,   -26.353
  2015,    8,  5,   -26.431
  2015,    8,  6,   -26.506
  2015,    8,  7,   -26.573
  2015,    8,  8,   -26.639
  2015,    8,  9,   -26.724
  2015,    8, 10,   -26.801
  2015,    8, 11,   -26.878
  2015,    8, 12,   -26.975
  2015,    8, 13,   -27.075
  2015,    8, 14,   -27.173
  2015,    8, 15,   -27.258
  2015,    8, 16,   -27.342
  2015,    8, 17,   -27.436
  2015,    8, 18,   -27.524
  2015,    8, 19,   -27.619
  2015,    8, 20,   -27.718
  2015,    8, 21,   -27.800
  2015,    8, 22,   -27.889
  2015,    8, 23,   -27.960
  2015,    8, 24,   -28.036
  2015,    8, 25,   -28.125
  2015,    8, 26,   -28.204
  2015,    8, 27,   -28.268
  2015,    8, 28,   -28.342
  2015,    8, 29,   -28.452
  2015,    8, 30,   -28.573
  2015,    8, 31,   -28.665
  2015,    9,  1,   -28.753
  2015,    9,  2,   -28.819
  2015,    9,  3,   -28.877
  2015,    9,  4,   -28.966
  2015,    9,  5,   -29.085
  2015,    9,  6,   -29.237
  2015,    9,  7,   -29.373
  2015,    9,  8,   -29.482
  2015,    9,  9,   -29.563
  2015,    9, 10,   -29.614
  2015,    9, 11,   -29.636
  2015,    9, 12,   -29.693
  2015,    9, 13,   -29.774
  2015,    9, 14,   -29.836
  2015,    9, 15,   -29.880
  2015,    9, 16,   -29.930
  2015,    9, 17,   -29.978
  2015,    9, 18,   -30.005
  2015,    9, 19,   -30.028
  2015,    9, 20,   -30.060
  2015,    9, 21,   -30.081
  2015,    9, 22,   -30.085
  2015,    9, 23,   -30.098
  2015,    9, 24,   -30.110
  2015,    9, 25,   -30.102
  2015,    9, 26,   -30.097
  2015,    9, 27,   -30.083
  2015,    9, 28,   -30.074
  2015,    9, 29,   -30.076
  2015,    9, 30,   -30.093
  2015,   10,  1,   -30.118
  2015,   10,  2,   -30.133
  2015,   10,  3,   -30.156
  2015,   10,  4,   -30.179
  2015,   10,  5,   -30.170
  2015,   10,  6,   -30.128
  2015,   10,  7,   -30.069
  2015,   10,  8,   -30.012
  2015,   10,  9,   -29.955
  2015,   10, 10,   -29.900
  2015,   10, 11,   -29.871
  2015,   10, 12,   -29.856
  2015,   10, 13,   -29.859
  2015,   10, 14,   -29.860
  2015,   10, 15,   -29.838
  2015,   10, 16,   -29.788
  2015,   10, 17,   -29.722
  2015,   10, 18,   -29.640
  2015,   10, 19,   -29.575
  2015,   10, 20,   -29.518
  2015,   10, 21,   -29.455
  2015,   10, 22,   -29.424
  2015,   10, 23,   -29.379
  2015,   10, 24,   -29.309
  2015,   10, 25,   -29.252
  2015,   10, 26,   -29.180
  2015,   10, 27,   -29.103
  2015,   10, 28,   -29.051
  2015,   10, 29,   -28.974
  2015,   10, 30,   -28.898
  2015,   10, 31,   -28.837
  2015,   11,  1,   -28.766
  2015,   11,  2,   -28.713
  2015,   11,  3,   -28.692
  2015,   11,  4,   -28.664
  2015,   11,  5,   -28.649
  2015,   11,  6,   -28.638
  2015,   11,  7,   -28.612
  2015,   11,  8,   -28.570
  2015,   11,  9,   -28.509
  2015,   11, 10,   -28.482
  2015,   11, 11,   -28.510
  2015,   11, 12,   -28.537
  2015,   11, 13,   -28.572
  2015,   11, 14,   -28.600
  2015,   11, 15,   -28.622
  2015,   11, 16,   -28.638
  2015,   11, 17,   -28.655
  2015,   11, 18,   -28.652
  2015,   11, 19,   -28.671
  2015,   11, 20,   -28.706
  2015,   11, 21,   -28.713
  2015,   11, 22,   -28.702
  2015,   11, 23,   -28.726
  2015,   11, 24,   -28.783
  2015,   11, 25,   -28.835
  2015,   11, 26,   -28.892
  2015,   11, 27,   -28.918
  2015,   11, 28,   -28.918
  2015,   11, 29,   -28.893
  2015,   11, 30,   -28.862
  2015,   12,  1,   -28.830
  2015,   12,  2,   -28.810
  2015,   12,  3,   -28.806
  2015,   12,  4,   -28.839
  2015,   12,  5,   -28.881
  2015,   12,  6,   -28.869
  2015,   12,  7,   -28.864
  2015,   12,  8,   -28.851
  2015,   12,  9,   -28.842
  2015,   12, 10,   -28.828
  2015,   12, 11,   -28.795
  2015,   12, 12,   -28.756
  2015,   12, 13,   -28.710
  2015,   12, 14,   -28.673
  2015,   12, 15,   -28.638
  2015,   12, 16,   -28.589
  2015,   12, 17,   -28.540
  2015,   12, 18,   -28.489
  2015,   12, 19,   -28.441
  2015,   12, 20,   -28.412
  2015,   12, 21,   -28.385
  2015,   12, 22,   -28.357
  2015,   12, 23,   -28.310
  2015,   12, 24,   -28.259
  2015,   12, 25,   -28.213
  2015,   12, 26,   -28.169
  2015,   12, 27,   -28.135
  2015,   12, 28,   -28.090
  2015,   12, 29,   -28.044
  2015,   12, 30,   -28.012
  2015,   12, 31,   -27.989
  2016,    1,  1,   -27.970
  2016,    1,  2,   -27.948
  2016,    1,  3,   -27.920
  2016,    1,  4,   -27.870
  2016,    1,  5,   -27.812
  2016,    1,  6,   -27.748
  2016,    1,  7,   -27.679
  2016,    1,  8,   -27.652
  2016,    1,  9,   -27.654
  2016,    1, 10,   -27.668
  2016,    1, 11,   -27.659
  2016,    1, 12,   -27.637
  2016,    1, 13,   -27.626
  2016,    1, 14,   -27.617
  2016,    1, 15,   -27.598
  2016,    1, 16,   -27.590
  2016,    1, 17,   -27.583
  2016,    1, 18,   -27.564
  2016,    1, 19,   -27.550
  2016,    1, 20,   -27.551
  2016,    1, 21,   -27.574
  2016,    1, 22,   -27.606
  2016,    1, 23,   -27.638
  2016,    1, 24,   -27.697
  2016,    1, 25,   -27.735
  2016,    1, 26,   -27.765
  2016,    1, 27,   -27.785
  2016,    1, 28,   -27.804
  2016,    1, 29,   -27.802
  2016,    1, 30,   -27.781
  2016,    1, 31,   -27.757
  2016,    2,  1,   -27.709
  2016,    2,  2,   -27.635
  2016,    2,  3,   -27.574
